kohila vald (town),0,2002
kohila vald,0,2002
käru vald,0,2002
loodna vald,0,2002
märjamaa vald (town),0,2002
märjamaa vald,0,2002
raikküla vald,0,2002
rapla vald,0,2002
vigala vald,0,2002
saare maakond,0,2002
kuressaare linn,0,2002
kaarma vald,0,2002
kihelkonna vald,0,2002
kärla vald,0,2002
laimjala vald,0,2002
leisi vald,0,2002
lääne-saare vald,0,2002
lümanda vald,0,2002
muhu vald,0,2002
mustjala vald,0,2002
orissaare vald,0,2002
pihtla vald,0,2002
pöide vald,0,2002
ruhnu vald,0,2002
salme vald,0,2002
torgu vald,0,2002
valjala vald,0,2002
tartu maakond,1964.8,2002
elva linn,0,2002
kallaste linn,0,2002
tartu linn,1964.8,2002
alatskivi vald,0,2002
haaslava vald,0,2002
kambja vald,0,2002
konguta vald,0,2002
laeva vald,0,2002
luunja vald,0,2002
meeksi vald,0,2002
mäksa vald,0,2002
nõo vald,0,2002
peipsiääre vald,0,2002
piirissaare vald,0,2002
puhja vald,0,2002
rannu vald,0,2002
rõngu vald,0,2002
tartu vald,0,2002
tähtvere vald,0,2002
vara vald,0,2002
võnnu vald,0,2002
ülenurme vald,0,2002
valga maakond,0,2002
tõrva linn,0,2002
valga linn,0,2002
helme vald,0,2002
hummuli vald,0,2002
karula vald,0,2002
otepää vald,0,2002
palupera vald,0,2002
puka vald,0,2002
põdrala vald,0,2002
sangaste vald,0,2002
taheva vald,0,2002
tõlliste vald,0,2002
õru vald,0,2002
viljandi maakond,484.8,2002
mõisaküla linn,0,2002
suure-jaani linn,0,2002
viljandi linn,170.3,2002
võhma linn,0,2002
abja vald,0,2002
halliste vald,0,2002
karksi vald,0,2002
kolga-jaani vald,314.5,2002
kõo vald,0,2002
kõpu vald,0,2002
olustvere vald,0,2002
paistu vald,0,2002
pärsti vald,0,2002
saarepeedi vald,0,2002
suure-jaani vald,0,2002
tarvastu vald,0,2002
vastemõisa vald,0,2002
viiratsi vald,0,2002
viljandi vald,0,2002
võru maakond,75.5,2002
võru linn,0,2002
antsla vald,0,2002
haanja vald,0,2002
lasva vald,0,2002
meremäe vald,0,2002
misso vald,0,2002
mõniste vald,0,2002
rõuge vald,0,2002
